Date,Close
2018-08-02,202.60027992508967
2018-08-03,203.68642487168705
2018-08-06,202.7577220356343
2018-08-07,206.98927105792382
2018-08-08,208.4369368997474
2018-08-09,206.5543299053421
2018-08-10,208.36743712260974
2018-08-13,206.9180737821551
2018-08-14,208.99224298964
2018-08-15,211.80943414765483
2018-08-16,210.6680695109514
2018-08-17,213.09482176944005
2018-08-20,214.42038362331303
2018-08-21,216.56450394330201
2018-08-22,220.8580899086099
2018-08-23,220.86731367660417
2018-08-24,219.8598413478892
2018-08-27,218.58081248863814
2018-08-28,217.44919191870727
2018-08-29,217.79498849987908
2018-08-30,218.97729244951236
2018-08-31,220.0306740481724
2018-09-03,222.18504054624447
2018-09-04,222.71104433000028
2018-09-05,226.1181124843149
2018-09-06,226.08879881783898
2018-09-07,232.02913715101823
2018-09-10,233.78047184654824
2018-09-11,232.56615673371567
2018-09-12,230.92437173759345
2018-09-13,232.38931656807983
2018-09-14,232.4423909974281
2018-09-17,234.3703919856123
2018-09-18,235.8168672347594
2018-09-19,236.17120940944562
2018-09-20,234.97762197330883
2018-09-21,232.4479275239371
2018-09-24,232.05489761980306
2018-09-25,234.26769520845
2018-09-26,235.1958826967104
2018-09-27,233.20440513928645
2018-09-28,234.0507669909888
2018-10-01,235.32140175044648
2018-10-02,234.05368687804423
2018-10-03,234.86113708993526
2018-10-04,235.47755452682725
2018-10-05,233.69161393116602
2018-10-08,234.90718865186258
2018-10-09,236.52875770459906
2018-10-10,239.1948601909496
2018-10-11,241.80246429501943
2018-10-12,239.54712555910524
2018-10-15,238.171475479275
2018-10-16,239.7015460136923
2018-10-17,241.22911791551672
2018-10-18,242.75921328812882
2018-10-19,250.96467626943826
2018-10-22,252.6064572908246
2018-10-23,255.3775885711858
2018-10-24,257.7855920981722
2018-10-25,259.5883746007838
2018-10-26,259.45783611150307
2018-10-29,261.4757745524896
2018-10-30,260.4301241234145
2018-10-31,260.4564869099345
2018-11-01,259.98575981427626
2018-11-02,260.6495080930489
2018-11-05,265.77882522639595
2018-11-06,262.54429484121243
2018-11-07,264.4168152219615
2018-11-08,261.69138347958216
2018-11-09,261.2475197480033
2018-11-12,263.925420941938
2018-11-13,264.5539809801289
2018-11-14,262.89849142427033
2018-11-15,261.9678840057504
2018-11-16,263.82707950361976
2018-11-19,262.86634624018546
2018-11-20,263.7992634193494
2018-11-21,264.3904070991571
2018-11-22,263.5872064039454
2018-11-23,268.3750945825961
2018-11-26,270.1429326272321
2018-11-27,266.59264745391687
2018-11-28,267.46555608345574
2018-11-29,266.64198315391894
2018-11-30,268.84684982351143
2018-12-03,267.76180834664603
2018-12-04,268.03233546371223
2018-12-05,269.54231002167313
2018-12-06,271.7738204100134
2018-12-07,269.8732275959018
2018-12-10,269.70422512421993
2018-12-11,269.25433450189803
2018-12-12,268.4476760367506
2018-12-13,272.4785845173128
2018-12-14,273.7885479392347
2018-12-17,271.76678003056463
2018-12-18,274.1025039246741
2018-12-19,278.84681631869944
2018-12-20,281.4117468398017
2018-12-21,278.8730069078937
2018-12-24,278.40453876216117
2018-12-25,281.4383610605344
2018-12-26,280.52302212929686
2018-12-27,281.9106609855893
2018-12-28,283.95992909244796
2018-12-31,282.6060681492918
2019-01-01,282.9870174371682
2019-01-02,277.0044827570301
2019-01-03,275.4557074743615
2019-01-04,275.4505711715752
2019-01-07,273.4550048076455
2019-01-08,277.21982741550875
2019-01-09,274.85954465958747
2019-01-10,274.4794556861935
2019-01-11,275.2409368407657
2019-01-14,278.6234834188979
2019-01-15,276.251759116539
2019-01-16,279.0780866208489
2019-01-17,279.59855274288816
2019-01-18,278.13553544079224
2019-01-21,279.5597423893188
2019-01-22,280.4578617804657
2019-01-23,279.7574280261481
2019-01-24,280.3970321961282
2019-01-25,280.1264050024046
2019-01-28,280.85343969290716
2019-01-29,282.67770104194926
2019-01-30,286.3497346742399
2019-01-31,284.37410367658623
2019-02-01,289.14017042589876
2019-02-04,285.73599482685376
2019-02-05,285.93242463678257
2019-02-06,287.60905904975175
2019-02-07,288.67104278522186
2019-02-08,287.9256437455806
2019-02-11,288.0093992448661
2019-02-12,287.52339737554837
2019-02-13,286.84466786166
2019-02-14,289.043872055702
2019-02-15,290.2579030276321
2019-02-18,289.37208383711084
2019-02-19,291.6712835879773
2019-02-20,292.7858826297305
2019-02-21,294.91160686740847
2019-02-22,296.6708645512557
2019-02-25,295.51287452941153
2019-02-26,294.89251244901766
2019-02-27,296.88709965926415
2019-02-28,298.60784019013107
2019-03-01,299.06603700220273
2019-03-04,299.80069176882034
2019-03-05,302.85602156039715
2019-03-06,302.1728787827255
2019-03-07,303.76707354506556
2019-03-08,303.86268824019777
2019-03-11,303.92732583374334
2019-03-12,306.62487953771773
2019-03-13,308.7757122356938
2019-03-14,310.9027315076951
2019-03-15,314.0136891220037
2019-03-18,314.55569680526924
2019-03-19,316.4196027478592
2019-03-20,316.2990692346723
2019-03-21,317.4474019396492
2019-03-22,317.68711583091385
2019-03-25,318.3811077608992
2019-03-26,320.0714218117731
2019-03-27,318.9349804453061
2019-03-28,323.61975499667705
2019-03-29,322.10772023367764
2019-04-01,320.17934300810214
2019-04-02,322.9955647551023
2019-04-03,325.07889014302816
2019-04-04,326.8271297771325
2019-04-05,328.58382079566104
2019-04-08,329.0593272499672
2019-04-09,327.76481850699554
2019-04-10,328.416427623383
2019-04-11,327.5621042003588
2019-04-12,330.0123436671943
2019-04-15,330.21822890419
2019-04-16,329.067234510605
2019-04-17,328.924462827299
2019-04-18,330.25032573585025
2019-04-19,329.62287663024233
2019-04-22,328.47843583910947
2019-04-23,329.46581026209327
2019-04-24,330.45574340431074
2019-04-25,329.94185705356847
2019-04-26,329.4997804423318
2019-04-29,330.463880317047
2019-04-30,328.06771163405244
2019-05-01,325.7527840852993
2019-05-02,324.81589564279443
2019-05-03,324.88900133937074
2019-05-06,326.01081647056674
2019-05-07,329.4615289044658
2019-05-08,331.6768481508699
2019-05-09,331.85697109094303
2019-05-10,332.31893867513764
2019-05-13,330.813879945862
2019-05-14,331.2768536738772
2019-05-15,331.19953639603693
2019-05-16,332.34497351671314
2019-05-17,331.1905116296085
2019-05-20,332.72920465809085
2019-05-21,336.29468248409603
2019-05-22,336.5771621871823
2019-05-23,337.8805856313802
2019-05-24,339.7608736148024
2019-05-27,339.4584326710307
2019-05-28,340.4066176346515
2019-05-29,340.93180243621515
2019-05-30,341.6271546333128
2019-05-31,340.58113506560187
2019-06-03,341.13015541411977
2019-06-04,342.6261519966107
2019-06-05,346.02843921220074
2019-06-06,348.4469808643712
2019-06-07,353.2533457793943
2019-06-10,352.21865065361817
2019-06-11,354.4632919270596
2019-06-12,355.3299759385362
2019-06-13,360.2095818049716
2019-06-14,359.0929852342613
2019-06-17,357.9135415498997
2019-06-18,357.21475625901166
2019-06-19,353.4669648103921
2019-06-20,352.91545476703055
2019-06-21,351.89718944392314
2019-06-24,352.6979770168756
2019-06-25,353.8814889684299
2019-06-26,358.13383064686167
2019-06-27,360.5346783232338
2019-06-28,359.880871011909
2019-07-01,358.58404166921224
2019-07-02,360.06788001222526
2019-07-03,357.927413598184
2019-07-04,362.09033112989266
2019-07-05,364.94921137133525
2019-07-08,364.5108600671258
2019-07-09,361.5845910089441
2019-07-10,364.79233575727494
2019-07-11,365.06325606676967
2019-07-12,368.0388886907166
2019-07-15,365.35003337312787
2019-07-16,364.6512833272203
2019-07-17,365.16177072665664
2019-07-18,365.75573191418613
2019-07-19,365.35560097122766
2019-07-22,367.10130083592264
2019-07-23,365.46605997715744
2019-07-24,365.6813010071148
2019-07-25,366.4218922705386
2019-07-26,367.9507699386561
2019-07-29,369.8739996948339
2019-07-30,368.1247155111582
2019-07-31,365.55648716968693
2019-08-01,368.6118408134839
2019-08-02,369.77646883744313
2019-08-05,368.77949576433
2019-08-06,372.3817997153751
2019-08-07,373.1131489839608
2019-08-08,375.9717433520884
2019-08-09,376.60678031490863
2019-08-12,381.22827616467265
2019-08-13,385.23895784955903
2019-08-14,385.24102955260093
2019-08-15,387.6841714545096
2019-08-16,389.4749233536799
2019-08-19,392.7121864687446
2019-08-20,391.2823395475844
2019-08-21,393.15444246758125
2019-08-22,395.7712914412805
2019-08-23,392.75381246843426
2019-08-26,390.8872954431027
2019-08-27,387.30883108758246
2019-08-28,387.2700174186934
2019-08-29,389.2051019302853
2019-08-30,392.7098160344774
2019-09-02,393.3580055953169
2019-09-03,397.1152366864595
2019-09-04,394.8550337700297
2019-09-05,391.9482688913194
2019-09-06,392.33717349352617
2019-09-09,393.6053043914048
2019-09-10,394.0399148952166
2019-09-11,390.4050306951369
2019-09-12,390.7267906161113
2019-09-13,388.6178516151016
2019-09-16,390.45719671276163
2019-09-17,391.69039320495534
2019-09-18,390.31063363230066
2019-09-19,389.78289979762724
2019-09-20,388.16447275384934
2019-09-23,388.539114559303
2019-09-24,390.9493992003055
2019-09-25,389.47794710763435
2019-09-26,390.9860401386701
2019-09-27,390.4255249019252
2019-09-30,389.3397792374005
2019-10-01,389.62571851749135
2019-10-02,388.0552338726526
2019-10-03,387.44793526195826
2019-10-04,385.55217947678057
2019-10-07,389.98162974261334
2019-10-08,390.5521568465567
2019-10-09,389.65270583057156
2019-10-10,390.58066565204
2019-10-11,390.8560095526584
2019-10-14,390.9140703535919
2019-10-15,392.64240375367876
2019-10-16,394.6574191737734
2019-10-17,394.09641687855236
2019-10-18,393.444780397263
2019-10-21,393.3946770029597
2019-10-22,389.2908346734886
2019-10-23,386.76045254909144
2019-10-24,389.9942010839805
2019-10-25,393.7841365109831
2019-10-28,393.78606443187033
2019-10-29,395.43917835798186
2019-10-30,396.5616786670689
2019-10-31,403.2194402839794
2019-11-01,405.95859010684853
2019-11-04,406.202754923887
2019-11-05,404.79167404268617
2019-11-06,402.078781402171
2019-11-07,402.9857086739055
2019-11-08,401.97300718333685
2019-11-11,399.6284997641415
2019-11-12,398.8353539956564
2019-11-13,397.17225798842765
2019-11-14,401.0465412585728
2019-11-15,403.30982077247165
2019-11-18,403.79387548983846
2019-11-19,407.2537637676185
2019-11-20,407.90850038291376
2019-11-21,406.68593198025724
2019-11-22,410.2321801347966
2019-11-25,411.8100002221659
2019-11-26,410.235507913513
2019-11-27,410.3548305573458
2019-11-28,409.1035940505763
2019-11-29,406.83799458864763
2019-12-02,409.1903496837109
2019-12-03,413.5091829646512
2019-12-04,411.2120478170129
2019-12-05,412.83798629039404
2019-12-06,412.0367011521504
2019-12-09,411.562450384621
2019-12-10,410.87766253614325
2019-12-11,409.6496809967836
2019-12-12,410.2467242526733
2019-12-13,409.0848240198512
2019-12-16,410.1257376714109
2019-12-17,410.5252614525126
2019-12-18,410.5473653587798
2019-12-19,409.2322380346966
2019-12-20,408.5786953735599
2019-12-23,410.5894778252114
2019-12-24,412.09131220046015
2019-12-25,410.6362017108631
2019-12-26,411.3348663217215
2019-12-27,413.3376405684651
2019-12-30,410.4988300062223
2019-12-31,412.0855503909822
2020-01-01,411.2603028730905
2020-01-02,412.9015002102768
2020-01-03,411.8749818971918
2020-01-06,408.76521769586276
2020-01-07,406.01013282009643
2020-01-08,406.6063027134192
2020-01-09,407.6257477168622
2020-01-10,406.3171144666534
2020-01-13,408.0942993842081
2020-01-14,405.27125925967016
2020-01-15,405.63909966237554
2020-01-16,403.7170672628506
2020-01-17,402.91339504724635
2020-01-20,403.5081923898791
2020-01-21,402.28736565931126
2020-01-22,402.0182545708516
2020-01-23,404.5308401892805
2020-01-24,403.8770564502342
2020-01-27,406.0484406743645
2020-01-28,404.2890269650493
2020-01-29,405.8486353208798
2020-01-30,409.2317725621956
2020-01-31,404.788483561941
2020-02-03,403.69469305100006
2020-02-04,405.34883730536114
2020-02-05,405.4427465332752
2020-02-06,406.6850382800178
2020-02-07,405.97706790658617
2020-02-10,406.65024748153195
2020-02-11,406.83889301074777
2020-02-12,409.6744571340674
2020-02-13,410.6832988206698
2020-02-14,411.8585041448202
2020-02-17,411.53475021257526
2020-02-18,411.0595377644303
2020-02-19,410.69442138879106
2020-02-20,411.98332567354765
2020-02-21,411.6413567119071
2020-02-24,412.7209064256999
2020-02-25,417.3717080229908
2020-02-26,419.61395742985417
2020-02-27,419.46191036551846
2020-02-28,422.3643382098464
2020-03-02,422.0481874638033
2020-03-03,418.4719383934476
2020-03-04,416.9557657716128
2020-03-05,413.71418192956105
2020-03-06,413.51115496147844
2020-03-09,414.0479917198575
2020-03-10,417.9008663444081
2020-03-11,419.0547210919364
2020-03-12,419.1165200343187
2020-03-13,421.27533119668567
2020-03-16,417.3530605786699
2020-03-17,418.32428969488706
2020-03-18,420.366020082661
2020-03-19,417.90884759110133
2020-03-20,420.6963556775152
2020-03-23,421.873348492504
2020-03-24,421.5427726647024
2020-03-25,423.30833639691497
2020-03-26,428.34972211252375
2020-03-27,429.21345462264077
2020-03-30,430.20989579524144
2020-03-31,429.7911739961609
2020-04-01,428.59148525723134
2020-04-02,430.75215689031984
2020-04-03,429.53998923850213
2020-04-06,430.18312171294093
2020-04-07,429.7278068194107
2020-04-08,431.1857664709035
2020-04-09,432.3530906814774
2020-04-10,434.9281705699932
2020-04-13,434.4081377722837
2020-04-14,434.36838790169696
2020-04-15,432.9108604701323
2020-04-16,432.5222739499801
2020-04-17,433.7768749360698
2020-04-20,435.7908521693605
2020-04-21,434.44652152100525
2020-04-22,436.6857333612166
2020-04-23,439.8970090788265
2020-04-24,441.2238788852739
2020-04-27,445.47747051039005
2020-04-28,444.4298921121829
2020-04-29,442.4405827055601
2020-04-30,439.3831422077515
2020-05-01,442.8752308307299
2020-05-04,444.683962143438
2020-05-05,445.0727928016171
2020-05-06,446.13273005425674
2020-05-07,444.38175195966
2020-05-08,449.77325591889365
2020-05-11,450.5316982828441
2020-05-12,451.2504878720539
2020-05-13,453.2020211198513
2020-05-14,454.6640395833247
2020-05-15,455.611807631883
2020-05-18,454.53085872099234
2020-05-19,455.9737954352643
2020-05-20,460.2378444282144
2020-05-21,463.4286845205243
2020-05-22,467.11505777380313
2020-05-25,466.59262642094075
2020-05-26,465.11341678042356
2020-05-27,465.3618429402243
2020-05-28,465.97329276480167
2020-05-29,468.66167580174357
2020-06-01,465.77674654231396
2020-06-02,469.3358471812352
2020-06-03,469.5198313840772
2020-06-04,469.1660692441823
2020-06-05,467.64186049366197
2020-06-08,464.83214714993045
2020-06-09,466.97848831785427
2020-06-10,467.6251242522311
2020-06-11,465.545202452749
2020-06-12,463.45504490862174
2020-06-15,463.2834755100415
2020-06-16,467.1215185606203
2020-06-17,467.1023358578931
2020-06-18,464.5960499516569
2020-06-19,464.60456382348497
2020-06-22,464.5591166839896
2020-06-23,459.6653433981065
2020-06-24,460.05675366507086
2020-06-25,460.0948846046535
2020-06-26,461.9872973342803
2020-06-29,466.185209524171
2020-06-30,468.9383395832665
2020-07-01,468.90056220215683
2020-07-02,467.1875103846735
2020-07-03,472.83422999117323
2020-07-06,473.4526668592022
2020-07-07,473.9805254430281
2020-07-08,474.4322752688081
2020-07-09,475.3284447903438
2020-07-10,475.5397239664959
2020-07-13,474.89239995273545
2020-07-14,474.29868207025464
2020-07-15,474.73317552982263
2020-07-16,474.1463259875551
2020-07-17,473.22063442220076
2020-07-20,473.93349487758456
2020-07-21,473.9235404427429
2020-07-22,477.43152641990827
2020-07-23,472.62958680312227
2020-07-24,475.3126005069672
2020-07-27,478.30477089196245
2020-07-28,474.65799042714616
2020-07-29,474.47261523898544
2020-07-30,474.22973350699385
2020-07-31,471.91471011755823
2020-08-03,470.8590767423765
2020-08-04,469.1379250514448
2020-08-05,473.14246593829205
2020-08-06,475.513822724587
2020-08-07,478.5569329145753
2020-08-10,480.5002770426618
2020-08-11,478.74217350022735
2020-08-12,478.1931329676678
2020-08-13,479.67188209012363
2020-08-14,477.72762647233975
2020-08-17,479.6536233326845
2020-08-18,479.6729725363682
2020-08-19,479.423330921269
2020-08-20,481.345250857676
2020-08-21,482.73377748064803
2020-08-24,482.51184514900984
2020-08-25,485.33050475573833
2020-08-26,483.6683781005385
2020-08-27,485.40024931442707
2020-08-28,487.08645183036384
2020-08-31,486.9673589517359
2020-09-01,488.1196249962201
2020-09-02,486.1173978434495
2020-09-03,488.4654518818633
2020-09-04,488.59564760897734
2020-09-07,488.05020156793927
2020-09-08,490.64822001961306
2020-09-09,489.7395326385275
2020-09-10,487.4226100458004
2020-09-11,484.8093516987526
2020-09-14,486.5213716014439
2020-09-15,484.46051289645135
2020-09-16,488.47010126042005
2020-09-17,484.8062424446526
2020-09-18,488.69915518123264
2020-09-21,489.6211901156379
2020-09-22,489.9277638918971
2020-09-23,489.33792571827917
2020-09-24,490.6361979469833
2020-09-25,491.06092854213364
2020-09-28,493.7675323061667
2020-09-29,494.4959876034908
2020-09-30,495.29659112641457
2020-10-01,495.06936670198684
2020-10-02,495.4554754545447
2020-10-05,496.5710789923288
2020-10-06,493.6507422070156
2020-10-07,491.4543713628042
2020-10-08,493.4408995508496
2020-10-09,494.2826304271055
2020-10-12,494.4146637544002
2020-10-13,494.95153162053094
2020-10-14,496.1466950312543
2020-10-15,495.56717567063555
2020-10-16,494.51056621983093
2020-10-19,495.4022567300263
2020-10-20,493.94551117479625
2020-10-21,495.2620166862252
2020-10-22,492.3568494777495
2020-10-23,494.91516075240077
2020-10-26,496.36035571722687
2020-10-27,497.3724151858546
2020-10-28,499.8377971537456
2020-10-29,503.66874604267076
2020-10-30,506.19748617270704
2020-11-02,503.01573771004377
2020-11-03,500.95658377657236
2020-11-04,500.206946621181
2020-11-05,500.7591287216026
2020-11-06,502.2944467625409
2020-11-09,501.34295913623396
2020-11-10,502.2164926651881
2020-11-11,501.2057268004815
2020-11-12,500.4826911944976
2020-11-13,498.16936900080117
2020-11-16,496.8229025085794
2020-11-17,494.6195332973467
2020-11-18,493.1677867913921
2020-11-19,495.7750703846078
2020-11-20,494.37627260694387
2020-11-23,500.1410367366187
2020-11-24,501.62767253838047
2020-11-25,502.4973447857702
2020-11-26,501.2806292254078
2020-11-27,503.18124898422576
2020-11-30,502.5299733317502
2020-12-01,503.27399296104096
2020-12-02,508.89416203757855
2020-12-03,509.20204223812925
2020-12-04,512.0005888907006
2020-12-07,511.09423604044883
2020-12-08,511.5242590594549
2020-12-09,515.5658603307259
2020-12-10,514.8119262151504
2020-12-11,518.9368233311443
2020-12-14,520.8523272020552
2020-12-15,520.2273936502665
2020-12-16,521.9922091283777
2020-12-17,524.4373180276311
2020-12-18,526.1809379520655
2020-12-21,523.5404885122846
2020-12-22,522.5862141606348
2020-12-23,522.5911768895318
2020-12-24,522.9423100313317
2020-12-25,524.683654226433
2020-12-28,525.5390562282995
2020-12-29,523.3683675108794
2020-12-30,524.6287632128913
2020-12-31,526.3499347034589
2021-01-01,527.969515599321
2021-01-04,530.6310770504302
2021-01-05,532.7989213595281
2021-01-06,534.2172815179849
2021-01-07,534.5769500950676
2021-01-08,531.7550282280356
2021-01-11,533.1142646663009
2021-01-12,534.0296400406271
2021-01-13,535.0727977150177
2021-01-14,533.0193005633771
2021-01-15,531.3571874825607
2021-01-18,533.9634931892265
2021-01-19,534.3843828815131
2021-01-20,536.2473842762583
2021-01-21,536.8040210285193
2021-01-22,537.3635333075108
2021-01-25,539.7401009194627
2021-01-26,539.208011463028
2021-01-27,539.90025301691
2021-01-28,539.4757024394999
2021-01-29,539.1067099846352
2021-02-01,538.988365737698
2021-02-02,539.9326332809654
2021-02-03,539.4751360376385
2021-02-04,542.4866482887855
2021-02-05,541.1974336843466
2021-02-08,541.3236903960238
2021-02-09,540.9442282794755
2021-02-10,544.3381840481829
2021-02-11,545.2312936012061
2021-02-12,547.7949826801434
2021-02-15,545.3238619340694
2021-02-16,546.357962465808
2021-02-17,548.6372240570549
2021-02-18,549.3017920356058
2021-02-19,551.9327527857365
2021-02-22,551.3981758855357
2021-02-23,554.7168707659068
2021-02-24,559.8146670131453
2021-02-25,559.588989892266
2021-02-26,559.1979848494644
2021-03-01,562.6047538036999
2021-03-02,566.2638980951613
2021-03-03,565.7181780408548
2021-03-04,565.377804406663
2021-03-05,565.314235188942
2021-03-08,563.1253341668735
2021-03-09,561.7880302739051
2021-03-10,560.2797487404009
2021-03-11,559.2441536101926
2021-03-12,559.674783835419
2021-03-15,560.6432133004921
2021-03-16,564.2442142861203
2021-03-17,562.7475062046426
2021-03-18,565.2161510015958
2021-03-19,565.2881733131449
2021-03-22,565.68924589384
2021-03-23,567.5388848781731
2021-03-24,565.7934408350486
2021-03-25,567.0582603274166
2021-03-26,567.8911647438428
2021-03-29,569.376067271859
2021-03-30,570.4544045596747
2021-03-31,575.8650048394965
2021-04-01,575.0895248709938
2021-04-02,574.5275309609901
2021-04-05,573.7812499081406
2021-04-06,573.1702956698201
2021-04-07,572.3955214152071
2021-04-08,575.2735544774222
2021-04-09,578.6145629734019
2021-04-12,577.9730703859029
2021-04-13,576.8083592396945
2021-04-14,578.2511903524673
2021-04-15,577.6467442639055
2021-04-16,579.4126078994165
2021-04-19,580.3184539411191
2021-04-20,577.7869657111246
2021-04-21,581.3819761137847
2021-04-22,585.4737314599759
2021-04-23,584.748154079007
2021-04-26,584.472750959135
2021-04-27,585.5444817405848
2021-04-28,586.7133953205589
2021-04-29,588.5304838659046
2021-04-30,593.0508929434372
2021-05-03,593.1969984884491
2021-05-04,592.1004039993722
2021-05-05,589.8417655433432
2021-05-06,588.8799054634594
2021-05-07,589.3136515177118
2021-05-10,593.4027672447473
2021-05-11,592.867544646675
2021-05-12,593.8151205499528
2021-05-13,594.2822747578073
2021-05-14,597.1590613047035
2021-05-17,602.7129261564507
2021-05-18,602.15118861061
2021-05-19,601.6723097255735
2021-05-20,604.2606314797117
2021-05-21,606.1244144589643
2021-05-24,610.3178291104364
2021-05-25,611.9856854810882
2021-05-26,611.7671012995143
2021-05-27,613.4484109608989
2021-05-28,616.1658181220646
2021-05-31,618.3067824844593
2021-06-01,619.821330546674
2021-06-02,622.4546799258522
2021-06-03,625.2932711067435
2021-06-04,628.5575890888186
2021-06-07,630.3550088639979
2021-06-08,630.5207727033642
2021-06-09,631.3142000762308
2021-06-10,634.2272180092475
2021-06-11,633.093346667273
2021-06-14,634.3306932850188
2021-06-15,634.044015660364
2021-06-16,634.6015053062338
2021-06-17,637.6584090314484
2021-06-18,638.5406071674881
2021-06-21,639.1334802638005
2021-06-22,636.9137679818406
2021-06-23,638.9062751138949
2021-06-24,640.6972434761772
2021-06-25,645.5237529227882
2021-06-28,645.4081964528821
2021-06-29,646.34649710821
2021-06-30,647.3452644756314
2021-07-01,651.0001710351585
2021-07-02,651.3095799703844
2021-07-05,652.3676230219252
2021-07-06,654.0834160413583
2021-07-07,654.956634287671
2021-07-08,654.56376705857
2021-07-09,655.4519470443665
2021-07-12,658.0992105440861
2021-07-13,656.5461799452639
2021-07-14,657.3121192935577
2021-07-15,656.4118776636793
2021-07-16,659.301970921529
2021-07-19,656.7555971119614
2021-07-20,656.1377534174183
2021-07-21,657.3921771675473
2021-07-22,661.0232252260159
2021-07-23,661.3917247038701
2021-07-26,660.7813256504836
2021-07-27,665.0436397893648
2021-07-28,662.6476119885323
2021-07-29,658.7500000752921
2021-07-30,660.1300289753988
2021-08-02,659.6259205266936
